address,latitude,longitude,car_type,zoneId,zoneName
경기 평택시 평택동 185-288,36.989983,127.087173,2,11648,평택역 1번출구
경기 남양주시 화도읍 먹갓로28번길 29,37.657047,127.278053,2,11663,천마중학교 앞
경기 고양시 일산동구 식사동 1586 더파인테라스,37.674191,126.807785,2,11664,일산 더파인테라스
경기 안산시 상록구 사동 1271,37.299572,126.834183,2,11668,한양대학교 학군단 앞
경기 평택시 동삭동 371-1,37.020351,127.094048,2,11679,평택 센트럴파크
경기 안양시 동안구 관양동 1607,37.393204,126.963249,2,11714,평촌역 사우나파크
경기 광명시 일직동 171-1 광명역복합터미널,37.419205,126.886948,2,11717,광명역C 환승주차장
경기 고양시 덕양구 성사동 331-6,37.652912,126.845337,2,11721,원당역 1번출구
경기 파주시 야당동 1085,37.715778,126.76136,2,11770,야당역 2번출구
경기 하남시 망월동 1148,37.564045,127.198578,2,11773,하남 롯데캐슬헤븐시티 2차
경기 안산시 상록구 사동 1586-1,37.298267,126.848061,2,11779,평생학습관 주차장
경기 하남시 망월동 1129-1,37.563095,127.194313,2,11780,미사 남송타워
경기 남양주시 별내동 825,37.665985,127.118523,2,11790,별내 에스지타워
경기 성남시 분당구 정자동 163,37.362915,127.105713,2,11793,정자동사거리 앞
경기 오산시 궐동 693-2,37.157547,127.055054,2,11803,케이마트 오산점
경기 안산시 상록구 사동 206-1,37.29303,126.858009,2,11804,사리역 공영주차장
경기 광주시 경안동 12-13,37.412003,127.259811,2,11809,경기광주 황금스파랜드
경기 광주시 탄벌동 32-2,37.417461,127.252327,2,11813,경기광주 공설운동장 옆
경기 성남시 수정구 창곡동 562-2,37.464882,127.139931,2,11838,남위례역 옆
경기 평택시 신장동 323-19,37.081509,127.052681,2,11848,신장쇼핑몰 제1공영주차장
경기 양주시 옥정동 966-5,37.819237,127.093452,2,11859,양주 폴리타워
경기 남양주시 화도읍 마석우리 92-4,37.651848,127.313011,2,11860,마석 센트럴 153타워
경기 구리시 교문동 361-1,37.597305,127.130592,2,11870,STCO 구리상설점
경기 용인시 수지구 상현동 1125,37.299587,127.0728,2,11874,용인 상현3동 행정복지센터
경기 용인시 수지구 성복동 748,37.314831,127.080292,2,11887,성복역 5번출구
경기 성남시 수정구 신흥동 42,37.44976,127.144966,2,11890,성남 수정구청 옆
경기 안산시 상록구 월피동 508-10,37.334709,126.845665,2,11905,안산골든프라자 오피스텔
경기 시흥시 능곡동 724,37.368496,126.8097,2,11914,시흥능곡역 2번출구(베스트프라자)
경기 용인시 처인구 역북동 370-3,37.237309,127.179939,2,11934,용인시청 앞
경기 파주시 금촌동 251-5,37.756336,126.772217,2,11961,금촌동 그린프라자
경기 안성시 석정동 139-1,37.012032,127.257324,2,11962,CGV 안성점
경기 성남시 수정구 복정동 620-2,37.449127,127.12751,2,11969,가천대역 1번출구
경기 안성시 대덕면 내리 141-33,37.000843,127.225861,2,11995,안성 중앙대학교 앞
경기 군포시 금정동 765,37.36084,126.946526,2,12006,군포 두현타워
경기 용인시 처인구 모현읍 능원리 25-3,37.341782,127.176071,2,12023,용인 능원초교사거리
경기 의정부시 의정부동 247-4,37.743633,127.042023,2,12025,의정부경찰서 옆
경기 여주시 점봉동 429-183,37.265316,127.640114,2,12027,여주대학교 앞
경기 평택시 안중읍 현화리 172-3,36.976826,126.923721,2,12028,안중 버스터미널 앞
경기 화성시 향남읍 하길리 1466,37.116642,126.912064,2,12033,향남 플러스타워
경기 안산시 단원구 고잔동 539-4,37.318531,126.839256,2,12037,롯데시네마 센트럴락점 옆
경기 용인시 기흥구 상갈동 122-27,37.267723,127.107986,2,12040,경기도박물관
경기 부천시 중동 1161 디아뜨 2,37.502556,126.761269,2,12054,부천시청역 3번출구(디아뜨갤러리 2차 A동)
경기 평택시 비전동 629-1 비전공영주차장,36.997147,127.088562,2,12056,평택 비전공영주차장
경기 평택시 합정동 973-9,36.987869,127.114067,2,12057,평택 배미공영주차장
경기 평택시 팽성읍 안정리 212 팽성 제1공영주차장,36.957287,127.046135,2,12064,평택 팽성제1공영주차장
경기 평택시 평택동 185-245,36.990208,127.087715,2,12066,평택버스터미널
경기 고양시 일산동구 장항동 750 삼성스위트II,37.661713,126.764961,2,12067,일산호수공원 앞
경기 양주시 덕계동 209-5 덕계역,37.81818,127.056206,2,12068,덕계역 1번출구
경기 의왕시 삼동 166-24,37.319218,126.950462,2,12073,부곡도깨비시장 공영주차장
경기 이천시 창전동 462-21,37.280331,127.448448,2,12078,이천 분수대오거리
경기 용인시 기흥구 중동 852-3 브릭스타워,37.270092,127.153175,2,12079,동백역 1번출구
경기 평택시 지산동 694-1,37.076706,127.061104,2,12182,지산초등학교 뒤
경기 오산시 원동 535,37.136349,127.079399,2,12247,오산 LG연수원 앞(수본)
경기 여주시 오학동 295-5,37.308365,127.643875,2,12255,여주 오학동공영주차장
경기 화성시 오산동 967-157,37.200516,127.098038,2,12282,롯데백화점 동탄점
경기 성남시 분당구 서현동 256 비전월드,37.387352,127.122772,2,123,서현역 5번출구(비전월드)
경기 고양시 덕양구 토당동 454-3,37.619904,126.820335,2,12326,능곡역 1번출구
경기 안성시 옥산동 592 폴리프라자,37.007568,127.25943,2,12329,안성 폴리프라자
경기 연천군 전곡읍 은대리 566,38.028297,127.066353,2,12332,롯데슈퍼 전곡점
경기 이천시 장호원읍 장호원리 43-1,37.117031,127.632072,2,12339,이천 장호원교
경기 안성시 죽산면 죽산리 506-7,37.074574,127.424011,2,12340,동안성시민복지센터
경기 시흥시 배곧동 217,37.368816,126.727089,2,12341,배곧광장 공영주차장
경기 광명시 광명동 158-886,37.479469,126.851891,2,12359,광명사거리역 5번출구
경기 김포시 구래동 6882-8,37.643524,126.623497,2,12368,김포 맥스타워
경기 오산시 수청동 608-8,37.170795,127.061119,2,12378,오산대역 2번출구(포트센트럴시티)
경기 의왕시 포일동 663,37.396603,126.984528,2,12438,의왕 물빛근린공원 옆
경기 화성시 오산동 982-2,37.197479,127.090523,2,12449,우평라비엔파크
경기 화성시 봉담읍 동화길 81-16,37.21748,126.959114,2,12451,봉담 하나로마트
경기 화성시 병점동 376-11,37.205818,127.036247,2,12452,화성 써밋프라움
경기 구리시 수택동 379-12 우남퍼스트빌스위트,37.597504,127.138687,2,12467,우남퍼스트빌스위트
경기 수원시 장안구 율전동 435,37.297428,126.970772,2,12468,성균관대역(율전공영주차장)(L)
경기 수원시 장안구 천천동 585,37.291172,126.97467,2,12519,수원 성균관대학교 정문
경기 화성시 장지동 924 동탄 호수공원 리슈빌,37.164539,127.105171,2,12522,동탄호수공원 리슈빌
경기 수원시 팔달구 고등동 201-16,37.273201,126.99865,2,12534,수원 푸르지오 더스마트
경기 파주시 와동동 1386,37.727459,126.759293,2,12537,파주 운정동우체국 뒤
경기 파주시 와동동 1303-4 메디스타워,37.731346,126.75206,2,12541,파주 메디스타워
경기 고양시 일산서구 대화동 2199,37.674984,126.750854,2,12572,롯데렌탈 일산지점(B)
경기 안양시 만안구 안양동 40-7,37.412804,126.917862,2,12579,안양 CS스포츠
경기 의정부시 가능동 628,37.751434,127.0392,2,12590,가능1동 입체주차장(L)
경기 김포시 사우동 926 사우자주식공영주차장,37.618999,126.719749,2,12602,사우역 3번출구(L)
경기 김포시 사우동 883,37.62257,126.722092,2,12603,사우중앙 주차장(L)
경기 오산시 원동 771-1,37.144676,127.072205,2,12609,오산 영무파라드아파트
경기 김포시 장기동 1521,37.643456,126.672913,2,12611,장기3 주차장(L)
경기 군포시 부곡동 1131-3,37.322124,126.943153,2,12616,의왕역 1번출구
경기 용인시 수지구 죽전동 1341 승은프라자,37.325474,127.125359,2,12617,용인 비발디공원 옆
경기 화성시 석우동 31-3,37.217648,127.078362,2,12624,삼성반도체사거리 옆
경기 성남시 분당구 수내동 21-1 MS프라자,37.378063,127.112434,2,12629,수내역 3번출구
경기 성남시 분당구 서현동 89 서현파크플라자,37.383091,127.125488,2,12648,서현역 2번출구
경기 부천시 신흥로 223(중동),37.5042,126.775322,2,12664,신중동역 5번출구
경기 부천시 소사구 심곡본동 671-1,37.482731,126.781258,2,12672,부천역 2번출구
경기 성남시 분당구 서현동 254-1 미래에셋플레이스,37.388012,127.12326,2,12673,"서현역 5번출구(서현미래에셋플레이스

)"
경기 고양시 덕양구 지축동 421 위스테이지축,37.656506,126.922142,2,12685,위스테이지축 아파트
경기 고양시 덕양구 원흥동 621,37.650887,126.869781,2,12714,원흥초등학교 옆
경기 부천시 소사구 괴안동 167-10,37.484802,126.816124,2,12728,역곡 푸르내아파트
경기 평택시 안중읍 안중리 302-7,36.985535,126.930145,2,12736,경기물류고등학교
경기 평택시 고덕동 1977-1,37.047241,127.045044,2,12738,평택 고덕수변공원
경기 장안구 율전동 301-1,37.30003,126.970421,2,12739,성균관대역 환승주차장(L)
경기 안양시 동안구 관양동 922,37.394165,126.970276,2,12755,평촌역 하이필드 지식산업센터
경기 다산동 4001-29 부영애시앙,37.608463,127.158813,2,12793,도농역 1번출구
경기 문산읍 선유리 955-15,37.859322,126.787224,2,12797,소망요양병원 앞
경기 남양주시 별내동 929,37.658329,127.124405,2,12801,별내체육공원 옆
경기 남양주시 다산동 6176-1 광장프라자,37.611019,127.164673,2,12806,도농중학교 옆
경기 군포시 당동 780-2 당동누리에뜰해밀,37.352085,126.946541,2,12809,군포역 1번출구
경기 상록구 월피동 445 다농마트,37.328693,126.844635,2,12810,다이소 안산월피점 뒤
경기 오산시 원동 423-1,37.136326,127.072861,2,12812,한전 오산지사 옆
경기 용인시 수지구 상현동 193-1 롯데슈퍼 수지점,37.30817,127.076065,2,12813,롯데슈퍼 수지점
경기 시흥시 정왕동 1883-1 쌍용프라자,37.363453,126.72924,2,12815,함송생활체육관 옆
경기 광명시 일직동 509,37.422215,126.883568,2,12826,이케아광명점 앞
경기 수원시 장안구 정자동 937 동남보건전문대학,37.299812,126.987473,2,1300,동남보건대학교
경기 수원시 장안구 조원동 888 장안구청,37.304058,127.009819,2,1302,장안구청
경기 수원시 영통구 매탄동 1268 영통구청,37.259346,127.046623,2,1305,영통구청
경기 수원시 장안구 율전동 435,37.297958,126.971146,2,1308,성균관대역(율전공영주차장)
경기 수원시 팔달구 화서동 643,37.285454,126.990379,2,1309,화서역 화서환승주차장
경기 수원시 권선구 장지동 44-10,37.242439,127.014969,2,1310,세류역 환승주차장
경기 수원시 영통구 영통동 999-2 KT(주)영통전화국,37.250862,127.073296,2,1312,KT영통지사
경기 수원시 영통구 망포동 234-43 망포2동 행정복지센터,37.238777,127.051781,2,1314,망포2동 행정복지센터
경기 수원시 장안구 하광교동 393-2,37.301716,127.031036,2,1318,경기대학교정문(광교공영주차장)
경기 수원시 장안구 정자동 879-4 정자3동 주민센터,37.29575,126.992378,2,1319,정자3동 주민센터(백설공영주차장)
경기 안산시 상록구 이동 622-3,37.308193,126.853798,2,1324,한대앞역 환승공영주차장
경기 안산시 단원구 원곡동 377-1,37.327961,126.788315,2,1331,안산역 서측 환승공영주차장
경기 용인시 기흥구 구갈동 351-1 모닝프라자,37.281139,127.112503,2,1384,용인 구갈공원
경기 고양시 일산서구 주엽동 67 금강빌딩,37.670277,126.762856,2,1385,주엽역 8번출구
경기 성남시 분당구 삼평동 647,37.396564,127.110771,2,1389,판교역 1번출구(메트로큐브)
경기 성남시 중원구 성남동 4118,37.430546,127.130501,2,1390,모란역 4번출구
경기 성남시 분당구 금곡동 150 미금파크주차빌딩,37.350903,127.111473,2,1392,미금역 2번출구
경기 부천시 원미구 중동 1143-4,37.501652,126.773804,2,1393,신중동역 3번출구
경기 고양시 일산동구 장항동 855 장항동이스턴시티,37.656567,126.773376,2,1395,정발산역 1번출구
경기 안산시 단원구 고잔동 707-3,37.311646,126.827782,2,1396,수원지방법원 안산지원
경기 안양시 동안구 비산동 1104-1,37.390385,126.947311,2,1444,범계역 7번출구
경기 수원시 영통구 영통동 995-3,37.253166,127.074409,2,1446,영통공영주차장
경기 수원시 팔달구 인계동 821-2,37.271362,127.02459,2,1448,인계동 주택가공영주차장
경기 수원시 팔달구 신풍동 123-69 선경도서관,37.283871,127.010612,2,1450,수원선경도서관
경기 수원시 영통구 매탄동 1210 원천근린공원,37.269875,127.055077,2,1457,매봉공원 공영주차장
경기 수원시 영통구 원천동 79-7,37.27478,127.045059,2,1501,법원사거리
경기 화성시 병점동 432,37.205597,127.039856,2,1508,다이소 화성병점점
경기 용인시 기흥구 보정동 1262 아이원프라자,37.319805,127.109711,2,1563,보정동 카페거리(아이원프라자)
경기 성남시 중원구 상대원동 513-14,37.431122,127.170647,2,1695,성남 시콕스타워
경기 안양시 만안구 안양동 533-6,37.386391,126.934067,2,1728,명학역 1번출구
경기 수원시 팔달구 화서동 689-19,37.285278,126.986908,2,1735,화서역 꽃뫼환승주차장
경기 부천시 원미구 원미동 74-10,37.496738,126.786263,2,1764,원미구청
경기 용인시 수지구 상현동 1118 광교 U-TOWER,37.29612,127.068542,2,1791,하나로마트 광교점
경기 수원시 영통구 영통동 961-6 영통트리플렉스,37.252621,127.070946,2,1818,영통역 7번출구
경기 시흥시 정왕동 876-548,37.350807,126.745338,2,183,정왕역 공영주차장
경기 수원시 장안구 영화동 154-12,37.289886,127.016762,2,1845,화홍문 공영주차장
경기 부천시 원미구 중동 1169-1,37.503006,126.758598,2,1856,KT중동지사
경기 의정부시 의정부동 502-2,37.736984,127.043098,2,1887,경전철의정부역 1번출구
경기 용인시 수지구 죽전동 1178-4,37.332058,127.124161,2,1922,새터마을(삼성노외민영주차장)
경기 용인시 수지구 풍덕천동 711,37.324013,127.095718,2,1924,수지구청 앞
경기 고양시 덕양구 화정동 697-1 명지병원,37.641777,126.831406,2,1929,명지병원
경기 김포시 사우동 1135,37.622391,126.711594,2,1984,김포중 삼거리
경기 시흥시 월곶동 992-8,37.391205,126.743256,2,1994,월곶역 1번출구
경기 화성시 반송동 93-3 동탄 파라곤,37.203972,127.071945,2,1998,동탄파라곤오피스텔
경기 부천시 원미구 심곡동 194,37.488258,126.782516,2,2000,부천대 대학로
경기 부천시 심곡동 175-6 해태쇼핑,37.485401,126.782578,2,2001,부천 북부역
경기 오산시 오산동 924-1,37.149784,127.075462,2,2041,오산시청
경기 안양시 만안구 안양동 674-162,37.398952,126.923958,2,206,안양역 1번출구
경기 안양시 동안구 비산동 1110-1,37.392868,126.953087,2,207,동안구청 옆
경기 성남시 분당구 정자동 166-1 정자역 엠코헤리츠 2단지,37.36248,127.106804,2,2103,정자역 3번출구(엠코헤리츠2단지)
경기 수원시 팔달구 매산로1가 19-1 휴먼스퀘어,37.268463,127.00222,2,2130,수원역 7번출구
경기 광명시 소하동 1343,37.447227,126.881866,2,2131,롯데하이마트 소하점
경기 의정부시 금오동 445-4,37.753445,127.068161,2,2132,롯데하이마트 금오점
경기 광주시 탄벌동 11-7,37.418335,127.247826,2,2137,롯데하이마트 경기광주점
경기 부천시 원미구 상동 545-13,37.504364,126.751419,2,221,상동 상록복합타워
경기 수원시 영통구 이의동 1349 광교 더로프트,37.290424,127.047058,2,2233,광교1동 주민센터 옆
